ticket_id,account_id,agent_id,created_at,resolved_at,contact_reason,resolution_status,first_response_minutes,escalation_required,escalation_reason,complaint_flag,repeat_contact,related_sop
TK01028,AC0008,A018,2025-12-15 19:00:00,2025-12-16 11:18:20.996322475,How-to,Resolved,18,0,None,0,0,None
TK01029,AC0021,A029,2025-12-15 16:00:00,2025-12-16 03:11:01.983143630,Feature Request,Resolved,11,0,None,0,0,SOP-12
TK01030,AC0085,A038,2025-12-15 14:00:00,,Integration,Escalated,13,1,Billing,0,0,None
TK01031,AC0065,A020,2025-12-15 13:00:00,2025-12-16 06:04:34.466807935,Account,Resolved,24,0,None,0,0,SOP-18
TK01032,AC0064,A026,2025-12-15 19:00:00,2025-12-16 00:55:19.422628021,Technical,Resolved,15,0,None,0,0,None
TK01033,AC0016,A021,2025-12-16 16:00:00,2025-12-17 04:13:18.131856454,Feature Request,Resolved,26,0,None,0,0,SOP-12
TK01034,AC0094,A017,2025-12-16 10:00:00,,Billing,Partially Resolved,71,0,None,0,0,SOP-07
TK01035,AC0119,A016,2025-12-16 10:00:00,2025-12-17 09:48:08.608262419,How-to,Resolved,63,0,None,0,0,SOP-12
TK01036,AC0024,A033,2025-12-16 10:00:00,,How-to,Unresolved,10,0,None,0,0,SOP-23
TK01037,AC0085,A010,2025-12-16 14:00:00,2025-12-17 00:30:48.168622205,How-to,Resolved,9,0,None,0,0,None
TK01038,AC0059,A036,2025-12-16 20:00:00,2025-12-17 12:40:16.857611250,Feature Request,Resolved,20,0,None,0,1,SOP-12
TK01039,AC0049,A037,2025-12-16 09:00:00,2025-12-16 18:49:36.651208305,Integration,Resolved,9,0,None,0,0,SOP-07
TK01040,AC0114,A017,2025-12-16 09:00:00,2025-12-16 23:55:32.441310529,Integration,Resolved,22,0,None,0,0,None
TK01041,AC0105,A018,2025-12-16 17:00:00,,Billing,Waiting Customer,6,0,None,0,0,SOP-18
TK01042,AC0105,A014,2025-12-16 14:00:00,2025-12-17 05:26:25.413214099,Bug,Resolved,21,1,Technical,0,0,None
TK01043,AC0085,A012,2025-12-16 08:00:00,,How-to,Escalated,114,1,Operations,0,0,None
TK01044,AC0145,A012,2025-12-16 12:00:00,,Technical,Escalated,30,1,Operations,0,0,SOP-23
TK01045,AC0015,A031,2025-12-17 20:00:00,2025-12-17 23:41:15.415074486,Technical,Resolved,93,0,None,0,0,None
TK01046,AC0133,A018,2025-12-17 08:00:00,2025-12-19 03:20:00.152208286,How-to,Resolved,110,0,None,0,0,SOP-12
TK01047,AC0039,A017,2025-12-17 16:00:00,2025-12-18 08:45:47.493516291,Bug,Resolved,24,0,None,0,0,None
TK01048,AC0087,A004,2025-12-17 12:00:00,2025-12-18 15:28:30.729921135,Account,Resolved,75,0,None,0,0,None
TK01049,AC0060,A022,2025-12-17 14:00:00,,Technical,Waiting Customer,42,0,None,0,0,None
TK01050,AC0138,A003,2025-12-17 19:00:00,,How-to,Escalated,26,1,Technical,0,0,SOP-07
TK01051,AC0047,A031,2025-12-17 19:00:00,2025-12-17 20:31:23.465333245,How-to,Resolved,53,0,None,0,0,SOP-07
TK01052,AC0047,A034,2025-12-17 20:00:00,2025-12-18 11:57:25.673871384,Billing,Resolved,72,0,None,0,1,SOP-23
TK01053,AC0065,A038,2025-12-17 18:00:00,2025-12-17 22:42:22.791136537,Integration,Resolved,24,0,None,0,0,SOP-07
TK01054,AC0100,A023,2025-12-17 17:00:00,2025-12-18 08:38:38.639051859,Technical,Resolved,45,0,None,0,0,None
TK01055,AC0060,A007,2025-12-18 15:00:00,2025-12-19 12:56:27.208756564,Account,Resolved,12,0,None,0,0,SOP-18
TK01056,AC0079,A018,2025-12-18 12:00:00,2025-12-19 02:17:23.111078432,Integration,Resolved,29,0,None,0,1,SOP-07
TK01057,AC0057,A008,2025-12-18 16:00:00,,Integration,Unresolved,36,0,None,0,0,SOP-07
TK01058,AC0042,A012,2025-12-18 09:00:00,2025-12-19 10:50:01.181562250,Technical,Resolved,86,0,None,0,0,None
TK01059,AC0142,A030,2025-12-18 19:00:00,2025-12-21 02:21:16.582127,Account,Resolved,65,0,None,0,0,SOP-23
TK01060,AC0099,A009,2025-12-18 10:00:00,2025-12-18 15:29:36.767471327,Billing,Resolved,43,0,None,0,0,None
TK01061,AC0105,A015,2025-12-18 15:00:00,2025-12-18 21:57:11.179522083,Technical,Resolved,48,0,None,0,1,SOP-07
TK01062,AC0092,A019,2025-12-18 08:00:00,2025-12-19 11:00:50.227984856,How-to,Resolved,6,0,None,0,1,SOP-07
TK01063,AC0088,A002,2025-12-18 09:00:00,2025-12-19 05:49:12.428389017,Feature Request,Resolved,14,0,None,0,0,SOP-12
TK01064,AC0150,A035,2025-12-18 13:00:00,2025-12-19 11:46:51.959551318,Technical,Resolved,18,0,None,0,0,None
TK01065,AC0034,A001,2025-12-19 13:00:00,2025-12-20 10:22:05.097442419,Technical,Resolved,72,0,None,0,0,None
TK01066,AC0020,A014,2025-12-19 08:00:00,,Technical,Unresolved,65,0,None,0,0,None
TK01067,AC0018,A026,2025-12-19 17:00:00,2025-12-21 05:32:54.846548966,Technical,Resolved,89,0,None,1,0,SOP-18
TK01068,AC0100,A002,2025-12-19 16:00:00,2025-12-20 01:50:32.125650812,Billing,Resolved,19,0,None,0,0,SOP-18
TK01069,AC0117,A034,2025-12-19 10:00:00,2025-12-19 15:53:35.294057102,Feature Request,Resolved,71,0,None,1,0,None
TK01070,AC0077,A001,2025-12-19 08:00:00,2025-12-19 23:38:35.404101782,Bug,Resolved,19,0,None,0,0,SOP-18
TK01071,AC0103,A020,2025-12-19 20:00:00,,Account,Waiting Customer,4,0,None,0,0,None
TK01072,AC0034,A008,2025-12-19 19:00:00,,Billing,Waiting Internally,47,1,Billing,1,0,SOP-07
TK01073,AC0141,A018,2025-12-19 08:00:00,2025-12-20 02:40:19.803060662,Integration,Resolved,32,0,None,0,0,SOP-12
TK01074,AC0132,A008,2025-12-19 08:00:00,2025-12-20 14:10:34.312053833,How-to,Resolved,21,0,None,0,0,SOP-23
TK01075,AC0035,A038,2025-12-19 17:00:00,2025-12-20 09:08:29.111636595,Bug,Resolved,14,0,None,0,0,None
TK01076,AC0119,A021,2025-12-19 12:00:00,,How-to,Partially Resolved,29,0,None,0,0,None
TK01077,AC0098,A030,2025-12-19 16:00:00,2025-12-20 07:33:36.348016819,Technical,Resolved,25,0,None,0,0,SOP-18
TK01078,AC0033,A004,2025-12-20 20:00:00,,Account,Unresolved,23,0,None,0,0,None
TK01079,AC0050,A003,2025-12-20 12:00:00,,How-to,Unresolved,83,0,None,0,0,SOP-23
TK01080,AC0104,A007,2025-12-20 10:00:00,2025-12-21 09:17:04.481665901,Integration,Resolved,29,0,None,0,0,None
TK01081,AC0100,A037,2025-12-20 19:00:00,2025-12-21 02:02:30.609248929,Feature Request,Resolved,11,0,None,0,0,SOP-07
TK01082,AC0138,A012,2025-12-20 18:00:00,,Bug,Partially Resolved,17,0,None,0,0,SOP-12
TK01083,AC0140,A019,2025-12-20 13:00:00,,Feature Request,Partially Resolved,23,0,None,0,0,None
TK01084,AC0075,A028,2025-12-20 10:00:00,,How-to,Partially Resolved,60,0,None,0,0,SOP-12
TK01085,AC0116,A020,2025-12-20 13:00:00,2025-12-21 04:29:39.981884037,How-to,Resolved,68,0,None,0,0,SOP-07
TK01086,AC0104,A034,2025-12-20 12:00:00,,Bug,Escalated,7,1,Technical,1,0,SOP-12
TK01087,AC0134,A003,2025-12-20 12:00:00,2025-12-20 17:44:32.838234486,Feature Request,Resolved,5,0,None,0,0,None
TK01088,AC0139,A025,2025-12-20 15:00:00,,Feature Request,Partially Resolved,14,0,None,1,0,SOP-07
TK01089,AC0066,A006,2025-12-20 20:00:00,2025-12-21 00:23:20.478478350,Billing,Resolved,34,0,None,0,0,SOP-12
TK01090,AC0041,A011,2025-12-20 12:00:00,,Billing,Escalated,19,1,Product,1,0,None
TK01091,AC0047,A018,2025-12-20 10:00:00,2025-12-21 16:11:24.213718571,Bug,Resolved,180,1,Product,0,0,None
TK01092,AC0124,A014,2025-12-20 09:00:00,,How-to,Waiting Customer,2,0,None,0,0,SOP-23
TK01093,AC0132,A028,2025-12-20 17:00:00,2025-12-21 04:12:54.259070389,How-to,Resolved,17,0,None,0,0,None
TK01094,AC0037,A018,2025-12-20 18:00:00,,Feature Request,Escalated,36,1,Technical,0,0,None
TK01095,AC0085,A004,2025-12-20 16:00:00,2025-12-21 21:32:56.091554052,Bug,Resolved,25,0,None,0,0,None
TK01096,AC0137,A001,2025-12-20 12:00:00,2025-12-20 21:51:27.953498680,Bug,Resolved,2,1,Technical,0,0,SOP-07
TK01097,AC0140,A004,2025-12-21 17:00:00,2025-12-22 08:41:24.727031334,Bug,Resolved,21,1,Product,0,1,SOP-12
TK01098,AC0124,A005,2025-12-21 14:00:00,2025-12-21 18:43:44.333798850,Billing,Resolved,40,0,None,0,0,None
TK01099,AC0043,A029,2025-12-21 18:00:00,,Technical,Unresolved,59,0,None,1,1,None
TK01100,AC0017,A036,2025-12-21 08:00:00,2025-12-21 21:01:01.339898336,Feature Request,Resolved,63,0,None,0,0,SOP-07
TK01101,AC0060,A008,2025-12-21 20:00:00,2025-12-22 22:38:31.866340276,Account,Resolved,103,0,None,0,0,None
TK01102,AC0113,A008,2025-12-21 20:00:00,2025-12-22 09:47:49.395830752,Feature Request,Resolved,16,0,None,0,0,None
TK01103,AC0057,A024,2025-12-22 08:00:00,2025-12-22 12:04:52.910482076,Feature Request,Resolved,29,0,None,0,0,SOP-18
TK01104,AC0037,A026,2025-12-22 20:00:00,2025-12-23 09:06:16.087600775,Technical,Resolved,13,0,None,0,0,None
TK01105,AC0032,A006,2025-12-22 10:00:00,,Bug,Escalated,25,1,Product,0,0,None
TK01106,AC0047,A023,2025-12-22 15:00:00,2025-12-23 10:19:52.569168216,Account,Resolved,18,0,None,0,0,None
TK01107,AC0065,A017,2025-12-22 17:00:00,2025-12-23 19:11:56.625376817,Feature Request,Resolved,45,0,None,0,0,SOP-07
TK01108,AC0087,A020,2025-12-23 09:00:00,2025-12-23 15:44:04.970156109,How-to,Resolved,61,0,None,1,0,SOP-12
TK01109,AC0027,A017,2025-12-23 09:00:00,2025-12-23 20:08:16.024094653,How-to,Resolved,4,0,None,0,0,None
TK01110,AC0092,A020,2025-12-23 09:00:00,2025-12-24 15:43:38.318336176,Billing,Resolved,42,0,None,0,0,SOP-18
TK01111,AC0066,A005,2025-12-23 09:00:00,,Feature Request,Partially Resolved,11,0,None,0,0,None
TK01112,AC0139,A001,2025-12-23 15:00:00,2025-12-24 08:08:14.090093655,Integration,Resolved,26,0,None,0,0,SOP-18
TK01113,AC0031,A017,2025-12-23 14:00:00,2025-12-24 07:48:45.008669148,Bug,Resolved,28,0,None,0,0,None
TK01114,AC0134,A012,2025-12-23 14:00:00,2025-12-24 20:29:38.887526110,Bug,Resolved,31,1,Billing,0,0,None
TK01115,AC0132,A015,2025-12-23 14:00:00,2025-12-24 10:37:13.551304944,Account,Resolved,13,0,None,0,0,SOP-12
TK01116,AC0014,A002,2025-12-23 16:00:00,2025-12-23 18:53:41.191717245,Bug,Resolved,38,1,Product,0,0,None
TK01117,AC0006,A015,2025-12-23 19:00:00,2025-12-25 00:26:09.542262676,Technical,Resolved,100,0,None,0,0,SOP-07
TK01118,AC0126,A002,2025-12-23 19:00:00,2025-12-24 15:37:54.132526333,How-to,Resolved,12,0,None,1,0,SOP-23
TK01119,AC0134,A037,2025-12-24 10:00:00,2025-12-26 03:18:04.981008931,Technical,Resolved,5,0,None,0,0,SOP-07
TK01120,AC0059,A016,2025-12-24 16:00:00,2025-12-25 13:42:00.081744135,Technical,Resolved,43,0,None,0,1,None
TK01121,AC0100,A035,2025-12-24 16:00:00,2025-12-25 04:45:28.019813078,Technical,Resolved,55,0,None,0,0,SOP-12
TK01122,AC0031,A026,2025-12-25 17:00:00,2025-12-26 05:10:48.253140440,Technical,Resolved,48,0,None,0,0,None
TK01123,AC0141,A031,2025-12-25 14:00:00,2025-12-26 04:24:30.387491345,Billing,Resolved,20,0,None,0,0,SOP-07
TK01124,AC0141,A017,2025-12-25 18:00:00,2025-12-26 05:46:02.329432068,Integration,Resolved,42,0,None,0,0,SOP-18
TK01125,AC0092,A017,2025-12-25 15:00:00,2025-12-25 21:21:49.682930518,Technical,Resolved,15,0,None,0,0,None
TK01126,AC0051,A003,2025-12-25 11:00:00,2025-12-26 09:27:14.720596472,Account,Resolved,104,0,None,0,0,None
TK01127,AC0148,A021,2025-12-25 16:00:00,2025-12-25 21:17:30.819765664,Integration,Resolved,13,0,None,0,1,SOP-07
TK01128,AC0105,A013,2025-12-25 15:00:00,,How-to,Partially Resolved,32,0,None,0,0,None
TK01129,AC0125,A034,2025-12-25 14:00:00,2025-12-26 05:10:35.766638325,Technical,Resolved,40,0,None,0,0,SOP-23
TK01130,AC0008,A027,2025-12-25 18:00:00,2025-12-26 10:24:03.368822959,How-to,Resolved,21,0,None,0,0,SOP-23
TK01131,AC0042,A030,2025-12-26 09:00:00,2025-12-27 03:03:54.484472267,Billing,Resolved,59,0,None,0,0,SOP-18
TK01132,AC0085,A004,2025-12-26 15:00:00,,Technical,Waiting Internally,46,1,Product,0,0,SOP-23
TK01133,AC0146,A036,2025-12-26 09:00:00,2025-12-26 13:56:23.330218103,Feature Request,Resolved,30,0,None,0,0,SOP-23
TK01134,AC0030,A020,2025-12-26 11:00:00,2025-12-27 21:54:27.989356063,Integration,Resolved,11,0,None,0,1,SOP-23
TK01135,AC0064,A030,2025-12-26 19:00:00,2025-12-27 14:02:37.525184291,Technical,Resolved,6,0,None,0,0,None
TK01136,AC0088,A026,2025-12-26 20:00:00,2025-12-27 05:15:43.325596225,Technical,Resolved,76,0,None,0,0,SOP-12
TK01137,AC0065,A036,2025-12-26 18:00:00,2025-12-28 06:28:57.484496991,Billing,Resolved,37,0,None,0,0,None
TK01138,AC0092,A023,2025-12-26 09:00:00,2025-12-28 04:24:15.366528101,Billing,Resolved,32,0,None,0,0,SOP-23
TK01139,AC0015,A031,2025-12-26 11:00:00,,Bug,Escalated,41,1,Product,0,0,SOP-07
TK01140,AC0018,A029,2025-12-26 19:00:00,2025-12-27 00:52:36.744711863,Integration,Resolved,46,0,None,0,0,None
TK01141,AC0137,A011,2025-12-27 11:00:00,2025-12-28 18:00:09.610704764,Integration,Resolved,30,0,None,0,0,SOP-12
TK01142,AC0008,A033,2025-12-27 16:00:00,2025-12-28 11:07:29.578009260,How-to,Resolved,44,0,None,0,0,SOP-23
TK01143,AC0071,A035,2025-12-27 20:00:00,2025-12-28 21:07:05.577286478,How-to,Resolved,37,0,None,0,0,SOP-18
TK01144,AC0094,A016,2025-12-27 15:00:00,,Integration,Waiting Internally,29,1,Billing,0,0,SOP-23
TK01145,AC0006,A031,2025-12-27 20:00:00,2025-12-28 11:21:24.577597842,Feature Request,Resolved,18,0,None,0,1,SOP-23
TK01146,AC0046,A030,2025-12-27 16:00:00,2025-12-28 07:18:47.044527778,Technical,Resolved,36,0,None,0,0,SOP-07
TK01147,AC0058,A034,2025-12-27 18:00:00,2025-12-28 14:03:27.893288075,Technical,Resolved,37,0,None,0,0,SOP-23
TK01148,AC0125,A007,2025-12-27 18:00:00,,Technical,Escalated,23,1,Operations,0,0,None
TK01149,AC0144,A029,2025-12-27 11:00:00,,Technical,Waiting Internally,8,1,Billing,0,0,None
TK01150,AC0075,A034,2025-12-27 20:00:00,2025-12-28 14:12:28.371326990,How-to,Resolved,46,0,None,0,0,SOP-23
TK01151,AC0104,A035,2025-12-27 18:00:00,2025-12-28 17:10:09.269294522,Integration,Resolved,33,0,None,0,0,None
TK01152,AC0127,A032,2025-12-27 15:00:00,2025-12-28 19:07:15.848125179,Bug,Resolved,45,0,None,0,0,SOP-07
TK01153,AC0095,A031,2025-12-28 09:00:00,2025-12-29 00:00:37.211713676,Billing,Resolved,42,0,None,0,0,None
TK01154,AC0044,A020,2025-12-28 09:00:00,2025-12-29 05:00:16.208776052,How-to,Resolved,25,0,None,0,0,SOP-18
TK01155,AC0100,A005,2025-12-28 13:00:00,2025-12-30 03:22:41.650814976,Feature Request,Resolved,14,0,None,0,0,None
TK01156,AC0057,A028,2025-12-28 09:00:00,2025-12-29 09:38:30.220729657,Integration,Resolved,141,0,None,0,0,SOP-18
TK01157,AC0117,A006,2025-12-28 08:00:00,2025-12-28 13:46:51.745844407,Bug,Resolved,57,1,Technical,0,0,SOP-07
TK01158,AC0037,A017,2025-12-28 08:00:00,2025-12-28 20:39:07.051723591,Account,Resolved,42,0,None,0,0,SOP-07
TK01159,AC0030,A013,2025-12-29 12:00:00,2025-12-29 23:23:30.383072095,How-to,Resolved,26,0,None,0,0,SOP-23
TK01160,AC0100,A033,2025-12-29 11:00:00,,Account,Unresolved,33,0,None,0,0,None
TK01161,AC0049,A026,2025-12-29 17:00:00,2025-12-30 17:08:46.267777970,Technical,Resolved,34,0,None,0,0,SOP-18
TK01162,AC0105,A027,2025-12-29 14:00:00,,Technical,Unresolved,8,0,None,0,0,SOP-12
TK01163,AC0133,A006,2025-12-29 09:00:00,2025-12-30 17:47:43.348234648,Integration,Resolved,45,0,None,0,0,None
TK01164,AC0065,A003,2025-12-29 10:00:00,2025-12-29 20:43:15.446626174,Integration,Resolved,30,0,None,0,0,SOP-07
TK01165,AC0058,A030,2025-12-29 18:00:00,,How-to,Partially Resolved,15,0,None,0,1,None
TK01166,AC0093,A001,2025-12-29 16:00:00,2025-12-30 14:18:30.388042984,Technical,Resolved,8,0,None,0,0,None
TK01167,AC0127,A010,2025-12-29 15:00:00,2025-12-30 01:53:14.590713640,Account,Resolved,13,0,None,0,0,None
TK01168,AC0125,A007,2025-12-29 10:00:00,2025-12-29 21:35:21.957312906,Technical,Resolved,32,0,None,0,0,SOP-07
TK01169,AC0120,A003,2025-12-30 10:00:00,2025-12-30 22:00:47.649722480,Technical,Resolved,115,0,None,0,0,SOP-12
TK01170,AC0065,A024,2025-12-30 09:00:00,,Technical,Escalated,10,1,Product,0,0,SOP-18
TK01171,AC0136,A026,2025-12-30 14:00:00,,Billing,Unresolved,24,0,None,0,0,SOP-07
TK01172,AC0047,A020,2025-12-30 20:00:00,2025-12-31 17:29:08.593094563,Integration,Resolved,14,0,None,0,0,SOP-23
TK01173,AC0061,A033,2025-12-30 15:00:00,2025-12-31 19:28:49.534032445,Integration,Resolved,11,0,None,0,0,SOP-23
TK01174,AC0030,A019,2025-12-30 15:00:00,2025-12-30 21:48:08.628927756,Bug,Resolved,58,1,Operations,0,0,SOP-07
TK01175,AC0071,A025,2025-12-30 17:00:00,2025-12-31 03:45:46.164442611,Technical,Resolved,48,0,None,0,0,None
TK01176,AC0120,A014,2025-12-30 09:00:00,2025-12-30 18:55:46.073819204,Technical,Resolved,17,0,None,0,0,SOP-23
TK01177,AC0047,A034,2025-12-30 11:00:00,2025-12-31 06:42:37.213472270,Bug,Resolved,37,1,Operations,0,0,None
TK01178,AC0061,A023,2025-12-30 14:00:00,2025-12-31 03:24:04.442663914,How-to,Resolved,42,0,None,0,0,SOP-18
TK01179,AC0127,A007,2025-12-30 08:00:00,2025-12-31 08:58:34.106605159,Integration,Resolved,22,0,None,0,0,None
TK01180,AC0094,A010,2025-12-31 16:00:00,2025-12-31 16:28:51.274510528,Account,Resolved,24,0,None,0,0,None
TK01181,AC0087,A018,2025-12-31 19:00:00,2026-01-01 23:44:31.716067464,Integration,Resolved,15,0,None,0,0,SOP-18
TK01182,AC0008,A029,2025-12-31 14:00:00,2026-01-01 22:00:42.459907856,Account,Resolved,33,0,None,0,1,SOP-18
TK01183,AC0030,A006,2025-12-31 14:00:00,2026-01-01 01:29:44.296830192,How-to,Resolved,65,0,None,0,0,SOP-12
TK01184,AC0053,A005,2025-12-31 16:00:00,2026-01-01 04:45:40.562968621,Billing,Resolved,63,0,None,0,1,SOP-12
TK01185,AC0117,A006,2025-12-31 15:00:00,,Bug,Waiting Internally,20,1,Billing,1,0,SOP-12
TK01186,AC0115,A036,2025-12-31 13:00:00,2025-12-31 16:12:52.778713776,Account,Resolved,10,0,None,1,0,None
TK01187,AC0082,A026,2025-12-31 19:00:00,2026-01-01 08:01:50.752317486,How-to,Resolved,50,0,None,0,0,None
TK01188,AC0084,A021,2025-12-31 11:00:00,,Integration,Partially Resolved,25,0,None,0,1,SOP-18
TK01189,AC0135,A029,2025-12-31 18:00:00,2026-01-01 04:48:51.862232656,Feature Request,Resolved,46,0,None,0,0,SOP-07
TK01190,AC0020,A017,2025-12-31 19:00:00,2026-01-02 02:52:46.546989726,Bug,Resolved,10,1,Billing,0,0,None
TK01191,AC0096,A013,2026-01-01 13:00:00,2026-01-02 02:02:56.855049765,Account,Resolved,15,0,None,0,0,SOP-07
TK01192,AC0062,A034,2026-01-01 14:00:00,2026-01-02 11:03:48.983368398,Billing,Resolved,86,0,None,0,0,SOP-12
TK01193,AC0041,A027,2026-01-01 17:00:00,2026-01-02 00:42:01.383489811,Integration,Resolved,22,0,None,0,0,SOP-12
TK01194,AC0042,A024,2026-01-01 20:00:00,2026-01-02 03:46:44.827927640,Technical,Resolved,32,0,None,0,0,None
TK01195,AC0103,A003,2026-01-01 19:00:00,2026-01-02 19:53:52.554377771,Billing,Resolved,27,0,None,0,0,SOP-23
TK01196,AC0134,A019,2026-01-01 17:00:00,,Technical,Waiting Internally,62,1,Billing,0,0,SOP-07
TK01197,AC0042,A016,2026-01-01 12:00:00,2026-01-01 17:41:34.211123524,Integration,Resolved,17,0,None,0,0,None
TK01198,AC0117,A038,2026-01-01 13:00:00,2026-01-01 22:31:30.632555228,How-to,Resolved,19,0,None,0,0,SOP-18
TK01199,AC0087,A006,2026-01-01 09:00:00,2026-01-01 15:58:14.552000720,How-to,Resolved,18,0,None,0,1,SOP-23
TK01200,AC0077,A029,2026-01-02 16:00:00,2026-01-03 03:23:03.469542035,Technical,Resolved,77,0,None,0,0,None
TK01201,AC0118,A038,2026-01-02 13:00:00,2026-01-03 04:44:44.779188945,Billing,Resolved,76,0,None,0,0,SOP-07
TK01202,AC0025,A005,2026-01-02 19:00:00,,How-to,Partially Resolved,65,0,None,0,0,None
TK01203,AC0018,A007,2026-01-02 18:00:00,2026-01-04 14:25:18.021621473,Account,Resolved,60,0,None,0,0,None
TK01204,AC0017,A002,2026-01-02 17:00:00,2026-01-03 20:07:53.909772532,How-to,Resolved,24,0,None,0,0,SOP-07
TK01205,AC0065,A017,2026-01-03 15:00:00,2026-01-04 04:34:01.200233198,How-to,Resolved,73,0,None,0,0,None
TK01206,AC0080,A037,2026-01-03 10:00:00,2026-01-04 21:14:27.848220761,How-to,Resolved,4,0,None,0,0,SOP-23
TK01207,AC0140,A019,2026-01-03 12:00:00,,Integration,Waiting Internally,35,1,Operations,0,0,SOP-23
TK01208,AC0008,A009,2026-01-03 13:00:00,2026-01-04 00:20:43.129808656,Technical,Resolved,92,0,None,0,0,None
TK01209,AC0003,A035,2026-01-03 11:00:00,2026-01-04 01:07:59.764794224,How-to,Resolved,4,0,None,1,0,None
TK01210,AC0023,A026,2026-01-03 17:00:00,,Bug,Escalated,4,1,Technical,0,0,SOP-12
TK01211,AC0025,A019,2026-01-03 11:00:00,2026-01-04 00:44:48.631706077,Bug,Resolved,59,1,Product,0,0,SOP-18
TK01212,AC0047,A037,2026-01-03 12:00:00,2026-01-04 00:01:49.928619767,Technical,Resolved,8,0,None,0,0,SOP-23
TK01213,AC0100,A002,2026-01-03 16:00:00,2026-01-03 20:51:20.444639881,How-to,Resolved,9,0,None,0,0,None
TK01214,AC0112,A005,2026-01-04 13:00:00,2026-01-05 00:12:52.278195987,Technical,Resolved,16,0,None,0,0,SOP-18
TK01215,AC0105,A002,2026-01-04 19:00:00,2026-01-05 18:42:32.012460446,How-to,Resolved,31,0,None,0,0,SOP-18
TK01216,AC0026,A030,2026-01-04 16:00:00,2026-01-05 04:29:01.316838983,Bug,Resolved,71,0,None,0,1,None
TK01217,AC0095,A031,2026-01-04 20:00:00,2026-01-06 02:29:16.715940877,Integration,Resolved,30,0,None,0,0,None
TK01218,AC0046,A004,2026-01-04 11:00:00,2026-01-05 15:25:10.619708984,Integration,Resolved,72,0,None,0,0,SOP-07
TK01219,AC0092,A011,2026-01-04 12:00:00,,Billing,Escalated,53,1,Product,0,0,SOP-23
TK01220,AC0085,A028,2026-01-04 15:00:00,2026-01-04 19:33:22.608117420,Technical,Resolved,55,0,None,0,0,SOP-12
TK01221,AC0064,A019,2026-01-05 08:00:00,2026-01-07 13:39:04.723481468,Technical,Resolved,22,0,None,0,0,SOP-07
TK01222,AC0040,A031,2026-01-05 09:00:00,2026-01-06 02:42:09.418134922,How-to,Resolved,5,0,None,0,0,SOP-07
TK01223,AC0047,A030,2026-01-05 12:00:00,2026-01-05 13:42:24.800160720,Account,Resolved,3,0,None,0,0,SOP-07
TK01224,AC0027,A015,2026-01-05 16:00:00,2026-01-06 12:34:09.959370050,Billing,Resolved,18,0,None,0,0,None
TK01225,AC0049,A036,2026-01-05 12:00:00,2026-01-05 17:12:54.597764291,Billing,Resolved,16,0,None,0,0,SOP-07
TK01226,AC0057,A013,2026-01-05 18:00:00,2026-01-06 11:29:18.144751768,Billing,Resolved,22,0,None,0,0,None
TK01227,AC0045,A012,2026-01-05 20:00:00,2026-01-07 11:28:01.907732015,Integration,Resolved,34,0,None,0,0,SOP-07
TK01228,AC0090,A033,2026-01-05 09:00:00,2026-01-06 16:09:05.683241515,Billing,Resolved,37,0,None,0,0,None
TK01229,AC0065,A003,2026-01-05 13:00:00,2026-01-06 00:24:15.729616754,Integration,Resolved,118,0,None,0,0,None
TK01230,AC0137,A033,2026-01-05 10:00:00,2026-01-06 14:28:13.159090762,How-to,Resolved,62,0,None,0,0,SOP-18
TK01231,AC0117,A010,2026-01-05 17:00:00,2026-01-06 13:45:23.740408425,How-to,Resolved,11,0,None,0,0,SOP-12
TK01232,AC0065,A004,2026-01-06 19:00:00,2026-01-07 17:31:32.749655554,Billing,Resolved,69,0,None,0,0,SOP-18
TK01233,AC0047,A031,2026-01-06 11:00:00,2026-01-07 01:37:43.792787802,How-to,Resolved,25,0,None,0,0,None
TK01234,AC0117,A007,2026-01-06 20:00:00,2026-01-06 23:48:16.529624400,Billing,Resolved,5,0,None,0,0,None
TK01235,AC0068,A022,2026-01-06 10:00:00,,Technical,Partially Resolved,61,0,None,0,0,SOP-07
TK01236,AC0028,A026,2026-01-06 19:00:00,2026-01-07 20:33:53.196536645,How-to,Resolved,17,0,None,0,0,None
TK01237,AC0123,A009,2026-01-06 18:00:00,2026-01-07 00:57:51.729088630,How-to,Resolved,10,0,None,0,0,SOP-18
TK01238,AC0140,A025,2026-01-07 11:00:00,,Technical,Unresolved,56,0,None,0,0,SOP-18
TK01239,AC0052,A008,2026-01-07 14:00:00,,Integration,Partially Resolved,33,0,None,0,0,SOP-18
TK01240,AC0008,A028,2026-01-07 12:00:00,2026-01-08 07:27:12.335503597,Billing,Resolved,14,0,None,0,1,SOP-07
TK01241,AC0088,A023,2026-01-07 10:00:00,2026-01-08 17:56:06.533348725,Bug,Resolved,105,0,None,1,0,SOP-12
TK01242,AC0053,A025,2026-01-07 15:00:00,2026-01-08 03:17:37.766145033,Feature Request,Resolved,25,0,None,0,0,SOP-18
TK01243,AC0065,A012,2026-01-07 10:00:00,2026-01-08 08:46:43.327320465,Integration,Resolved,97,0,None,0,0,SOP-18
