usage_id,account_id,week_start,weekly_logins,active_users,seat_utilization,feature_adoption
PU-AC0033-2026-04-13,AC0033,2026-04-13,40,25,0.744,0.369
PU-AC0033-2026-04-20,AC0033,2026-04-20,45,19,0.707,0.552
PU-AC0033-2026-04-27,AC0033,2026-04-27,40,22,0.673,0.681
PU-AC0033-2026-05-04,AC0033,2026-05-04,42,21,0.729,0.971
PU-AC0033-2026-05-11,AC0033,2026-05-11,38,20,0.758,0.706
PU-AC0033-2026-05-18,AC0033,2026-05-18,37,25,0.637,0.683
PU-AC0033-2026-05-25,AC0033,2026-05-25,42,20,0.585,0.834
PU-AC0033-2026-06-01,AC0033,2026-06-01,45,20,0.734,0.657
PU-AC0033-2026-06-08,AC0033,2026-06-08,43,24,0.981,0.587
PU-AC0033-2026-06-15,AC0033,2026-06-15,46,20,0.914,0.567
PU-AC0033-2026-06-22,AC0033,2026-06-22,43,20,0.693,0.506
PU-AC0033-2026-06-29,AC0033,2026-06-29,47,24,0.837,0.564
PU-AC0033-2026-07-06,AC0033,2026-07-06,41,25,0.636,0.644
PU-AC0033-2026-07-13,AC0033,2026-07-13,44,21,0.58,0.593
PU-AC0033-2026-07-20,AC0033,2026-07-20,45,25,0.808,0.647
PU-AC0033-2026-07-27,AC0033,2026-07-27,42,21,0.857,0.557
PU-AC0033-2026-08-03,AC0033,2026-08-03,44,24,0.583,0.659
PU-AC0033-2026-08-10,AC0033,2026-08-10,47,20,0.894,0.356
PU-AC0033-2026-08-17,AC0033,2026-08-17,46,22,0.912,0.543
PU-AC0033-2026-08-24,AC0033,2026-08-24,42,24,0.884,0.778
PU-AC0034-2025-09-01,AC0034,2025-09-01,24,6,0.808,0.437
PU-AC0034-2025-09-08,AC0034,2025-09-08,25,7,0.78,0.756
PU-AC0034-2025-09-15,AC0034,2025-09-15,18,7,0.829,0.72
PU-AC0034-2025-09-22,AC0034,2025-09-22,25,7,0.656,0.801
PU-AC0034-2025-09-29,AC0034,2025-09-29,22,6,0.73,0.748
PU-AC0034-2025-10-06,AC0034,2025-10-06,21,7,0.882,0.964
PU-AC0034-2025-10-13,AC0034,2025-10-13,21,6,0.681,0.905
PU-AC0034-2025-10-20,AC0034,2025-10-20,22,7,0.738,0.611
PU-AC0034-2025-10-27,AC0034,2025-10-27,25,6,0.92,0.773
PU-AC0034-2025-11-03,AC0034,2025-11-03,23,6,0.607,0.65
PU-AC0034-2025-11-10,AC0034,2025-11-10,23,7,0.85,0.522
PU-AC0034-2025-11-17,AC0034,2025-11-17,22,6,0.605,0.534
PU-AC0034-2025-11-24,AC0034,2025-11-24,22,7,0.726,0.814
PU-AC0034-2025-12-01,AC0034,2025-12-01,20,7,0.695,0.499
PU-AC0034-2025-12-08,AC0034,2025-12-08,20,7,0.523,0.98
PU-AC0034-2025-12-15,AC0034,2025-12-15,20,6,0.639,0.596
PU-AC0034-2025-12-22,AC0034,2025-12-22,21,7,0.556,0.508
PU-AC0034-2025-12-29,AC0034,2025-12-29,24,7,0.825,0.756
PU-AC0034-2026-01-05,AC0034,2026-01-05,23,6,0.669,0.615
PU-AC0034-2026-01-12,AC0034,2026-01-12,23,7,0.733,0.414
PU-AC0034-2026-01-19,AC0034,2026-01-19,23,7,0.63,0.665
PU-AC0034-2026-01-26,AC0034,2026-01-26,25,6,0.741,0.688
PU-AC0034-2026-02-02,AC0034,2026-02-02,24,7,0.799,0.855
PU-AC0034-2026-02-09,AC0034,2026-02-09,22,7,0.762,0.693
PU-AC0034-2026-02-16,AC0034,2026-02-16,22,6,0.667,0.668
PU-AC0034-2026-02-23,AC0034,2026-02-23,21,7,0.704,0.507
PU-AC0034-2026-03-02,AC0034,2026-03-02,25,7,0.734,0.572
PU-AC0034-2026-03-09,AC0034,2026-03-09,21,7,0.683,0.817
PU-AC0034-2026-03-16,AC0034,2026-03-16,20,7,0.714,0.56
PU-AC0034-2026-03-23,AC0034,2026-03-23,24,6,0.842,0.903
PU-AC0034-2026-03-30,AC0034,2026-03-30,25,7,0.581,0.562
PU-AC0034-2026-04-06,AC0034,2026-04-06,21,6,0.758,0.714
PU-AC0034-2026-04-13,AC0034,2026-04-13,25,7,0.812,0.67
PU-AC0034-2026-04-20,AC0034,2026-04-20,20,7,0.584,0.747
PU-AC0034-2026-04-27,AC0034,2026-04-27,24,6,0.767,0.566
PU-AC0034-2026-05-04,AC0034,2026-05-04,24,7,1.0,0.749
PU-AC0034-2026-05-11,AC0034,2026-05-11,21,7,0.942,0.562
PU-AC0034-2026-05-18,AC0034,2026-05-18,23,7,0.778,0.783
PU-AC0034-2026-05-25,AC0034,2026-05-25,24,6,0.564,0.496
PU-AC0034-2026-06-01,AC0034,2026-06-01,22,7,0.585,0.554
PU-AC0034-2026-06-08,AC0034,2026-06-08,20,7,0.717,0.525
PU-AC0034-2026-06-15,AC0034,2026-06-15,22,6,0.665,0.632
PU-AC0034-2026-06-22,AC0034,2026-06-22,23,7,0.878,0.933
PU-AC0034-2026-06-29,AC0034,2026-06-29,24,7,0.665,0.585
PU-AC0034-2026-07-06,AC0034,2026-07-06,23,6,0.6,0.625
PU-AC0034-2026-07-13,AC0034,2026-07-13,24,7,0.712,0.799
PU-AC0034-2026-07-20,AC0034,2026-07-20,23,7,0.663,0.643
PU-AC0034-2026-07-27,AC0034,2026-07-27,21,6,0.724,0.779
PU-AC0034-2026-08-03,AC0034,2026-08-03,21,7,0.681,0.615
PU-AC0034-2026-08-10,AC0034,2026-08-10,23,6,0.888,0.674
PU-AC0034-2026-08-17,AC0034,2026-08-17,20,6,0.826,0.74
PU-AC0034-2026-08-24,AC0034,2026-08-24,22,7,0.439,0.733
PU-AC0035-2025-09-01,AC0035,2025-09-01,21,9,0.354,0.428
PU-AC0035-2025-09-08,AC0035,2025-09-08,21,8,0.748,0.592
PU-AC0035-2025-09-15,AC0035,2025-09-15,21,9,0.767,0.532
PU-AC0035-2025-09-22,AC0035,2025-09-22,21,9,0.583,0.646
PU-AC0035-2025-09-29,AC0035,2025-09-29,21,8,0.534,0.673
PU-AC0035-2025-10-06,AC0035,2025-10-06,19,10,0.908,0.548
PU-AC0035-2025-10-13,AC0035,2025-10-13,21,10,0.766,0.548
PU-AC0035-2025-10-20,AC0035,2025-10-20,23,10,0.613,0.528
PU-AC0035-2025-10-27,AC0035,2025-10-27,21,8,0.898,0.711
PU-AC0035-2025-11-03,AC0035,2025-11-03,21,10,0.787,0.651
PU-AC0035-2025-11-10,AC0035,2025-11-10,20,9,0.637,0.54
PU-AC0035-2025-11-17,AC0035,2025-11-17,22,8,0.56,0.753
PU-AC0035-2025-11-24,AC0035,2025-11-24,23,10,0.726,0.799
PU-AC0035-2025-12-01,AC0035,2025-12-01,23,9,0.867,0.708
PU-AC0035-2025-12-08,AC0035,2025-12-08,21,9,0.779,0.892
PU-AC0035-2025-12-15,AC0035,2025-12-15,21,9,0.724,0.593
PU-AC0035-2025-12-22,AC0035,2025-12-22,20,8,0.818,0.635
PU-AC0035-2025-12-29,AC0035,2025-12-29,23,10,0.539,0.553
PU-AC0035-2026-01-05,AC0035,2026-01-05,23,9,0.608,0.667
PU-AC0035-2026-01-12,AC0035,2026-01-12,22,9,0.566,0.544
PU-AC0035-2026-01-19,AC0035,2026-01-19,21,10,1.0,0.537
PU-AC0035-2026-01-26,AC0035,2026-01-26,21,10,0.68,0.687
PU-AC0035-2026-02-02,AC0035,2026-02-02,21,8,0.803,0.649
PU-AC0035-2026-02-09,AC0035,2026-02-09,23,8,0.888,0.533
PU-AC0035-2026-02-16,AC0035,2026-02-16,22,9,0.575,0.809
PU-AC0035-2026-02-23,AC0035,2026-02-23,20,10,0.441,0.568
PU-AC0035-2026-03-02,AC0035,2026-03-02,22,10,0.546,0.515
PU-AC0035-2026-03-09,AC0035,2026-03-09,19,9,0.541,0.683
PU-AC0035-2026-03-16,AC0035,2026-03-16,21,9,0.825,0.98
PU-AC0035-2026-03-23,AC0035,2026-03-23,22,8,0.625,0.718
PU-AC0035-2026-03-30,AC0035,2026-03-30,22,9,0.601,0.711
PU-AC0035-2026-04-06,AC0035,2026-04-06,22,8,0.596,0.912
PU-AC0035-2026-04-13,AC0035,2026-04-13,23,8,0.762,0.635
PU-AC0035-2026-04-20,AC0035,2026-04-20,23,9,0.793,0.669
PU-AC0035-2026-04-27,AC0035,2026-04-27,22,8,0.9,0.662
PU-AC0035-2026-05-04,AC0035,2026-05-04,22,9,0.654,0.613
PU-AC0035-2026-05-11,AC0035,2026-05-11,24,8,0.792,0.458
PU-AC0035-2026-05-18,AC0035,2026-05-18,23,10,0.591,0.655
PU-AC0035-2026-05-25,AC0035,2026-05-25,18,8,0.793,0.603
PU-AC0035-2026-06-01,AC0035,2026-06-01,21,8,0.625,0.664
PU-AC0035-2026-06-08,AC0035,2026-06-08,21,8,0.733,0.722
PU-AC0035-2026-06-15,AC0035,2026-06-15,21,9,0.657,0.691
PU-AC0035-2026-06-22,AC0035,2026-06-22,22,8,0.566,0.551
PU-AC0035-2026-06-29,AC0035,2026-06-29,21,8,0.694,0.721
PU-AC0035-2026-07-06,AC0035,2026-07-06,22,9,0.529,0.608
PU-AC0035-2026-07-13,AC0035,2026-07-13,21,9,0.9,0.536
PU-AC0035-2026-07-20,AC0035,2026-07-20,21,9,0.699,0.675
PU-AC0035-2026-07-27,AC0035,2026-07-27,22,8,0.483,0.53
PU-AC0035-2026-08-03,AC0035,2026-08-03,22,10,0.657,0.669
PU-AC0035-2026-08-10,AC0035,2026-08-10,21,9,0.509,0.352
PU-AC0035-2026-08-17,AC0035,2026-08-17,23,9,0.602,0.743
PU-AC0035-2026-08-24,AC0035,2026-08-24,21,8,0.647,0.687
PU-AC0036-2025-09-01,AC0036,2025-09-01,22,7,0.854,0.614
PU-AC0036-2025-09-08,AC0036,2025-09-08,19,7,0.608,0.701
PU-AC0036-2025-09-15,AC0036,2025-09-15,22,6,0.726,0.532
PU-AC0036-2025-09-22,AC0036,2025-09-22,20,7,0.944,0.848
PU-AC0036-2025-09-29,AC0036,2025-09-29,22,6,0.637,0.722
PU-AC0036-2025-10-06,AC0036,2025-10-06,20,6,0.641,0.657
PU-AC0036-2025-10-13,AC0036,2025-10-13,21,6,0.654,0.732
PU-AC0036-2025-10-20,AC0036,2025-10-20,18,6,0.635,0.535
PU-AC0036-2025-10-27,AC0036,2025-10-27,20,7,0.719,0.526
PU-AC0036-2025-11-03,AC0036,2025-11-03,18,7,0.88,0.532
PU-AC0036-2025-11-10,AC0036,2025-11-10,19,6,0.634,0.853
PU-AC0036-2025-11-17,AC0036,2025-11-17,21,7,0.638,0.518
PU-AC0036-2025-11-24,AC0036,2025-11-24,19,6,0.773,0.456
PU-AC0036-2025-12-01,AC0036,2025-12-01,17,7,0.599,0.804
PU-AC0036-2025-12-08,AC0036,2025-12-08,20,6,0.697,0.466
PU-AC0036-2025-12-15,AC0036,2025-12-15,21,7,0.762,0.674
PU-AC0036-2025-12-22,AC0036,2025-12-22,20,6,0.86,0.804
PU-AC0036-2025-12-29,AC0036,2025-12-29,21,6,0.862,0.613
PU-AC0036-2026-01-05,AC0036,2026-01-05,17,8,0.707,0.587
PU-AC0036-2026-01-12,AC0036,2026-01-12,19,7,0.88,0.52
PU-AC0036-2026-01-19,AC0036,2026-01-19,19,6,0.64,0.625
PU-AC0036-2026-01-26,AC0036,2026-01-26,20,6,0.635,0.623
PU-AC0036-2026-02-02,AC0036,2026-02-02,16,7,0.806,0.553
PU-AC0036-2026-02-09,AC0036,2026-02-09,22,6,0.833,0.774
PU-AC0036-2026-02-16,AC0036,2026-02-16,21,6,0.732,0.349
PU-AC0036-2026-02-23,AC0036,2026-02-23,19,7,0.724,0.636
PU-AC0036-2026-03-02,AC0036,2026-03-02,17,7,0.623,0.505
PU-AC0036-2026-03-09,AC0036,2026-03-09,21,6,0.703,0.741
PU-AC0036-2026-03-16,AC0036,2026-03-16,19,8,0.506,0.787
PU-AC0036-2026-03-23,AC0036,2026-03-23,17,7,0.542,0.587
PU-AC0036-2026-03-30,AC0036,2026-03-30,20,6,0.824,0.609
PU-AC0036-2026-04-06,AC0036,2026-04-06,20,7,0.742,0.737
PU-AC0036-2026-04-13,AC0036,2026-04-13,20,6,0.792,0.554
PU-AC0036-2026-04-20,AC0036,2026-04-20,20,7,0.685,0.488
PU-AC0036-2026-04-27,AC0036,2026-04-27,20,7,0.484,0.636
PU-AC0036-2026-05-04,AC0036,2026-05-04,20,7,0.695,0.729
PU-AC0036-2026-05-11,AC0036,2026-05-11,19,7,0.753,0.595
PU-AC0036-2026-05-18,AC0036,2026-05-18,21,7,0.912,0.408
PU-AC0036-2026-05-25,AC0036,2026-05-25,21,7,0.496,0.78
PU-AC0036-2026-06-01,AC0036,2026-06-01,21,7,0.589,0.61
PU-AC0036-2026-06-08,AC0036,2026-06-08,23,7,0.767,0.795
PU-AC0036-2026-06-15,AC0036,2026-06-15,18,6,0.715,0.711
PU-AC0036-2026-06-22,AC0036,2026-06-22,18,6,0.654,0.568
PU-AC0036-2026-06-29,AC0036,2026-06-29,19,7,0.852,0.544
PU-AC0036-2026-07-06,AC0036,2026-07-06,20,7,0.707,0.609
PU-AC0036-2026-07-13,AC0036,2026-07-13,18,6,0.724,0.454
PU-AC0036-2026-07-20,AC0036,2026-07-20,20,7,0.751,0.64
PU-AC0036-2026-07-27,AC0036,2026-07-27,21,6,0.795,0.485
PU-AC0036-2026-08-03,AC0036,2026-08-03,18,7,0.69,0.666
PU-AC0036-2026-08-10,AC0036,2026-08-10,19,7,0.727,0.496
PU-AC0036-2026-08-17,AC0036,2026-08-17,19,6,0.821,0.725
PU-AC0036-2026-08-24,AC0036,2026-08-24,17,7,0.705,0.499
PU-AC0037-2025-09-01,AC0037,2025-09-01,49,22,0.661,0.65
PU-AC0037-2025-09-08,AC0037,2025-09-08,52,24,0.886,0.57
PU-AC0037-2025-09-15,AC0037,2025-09-15,43,23,0.443,0.702
PU-AC0037-2025-09-22,AC0037,2025-09-22,50,22,0.859,0.82
PU-AC0037-2025-09-29,AC0037,2025-09-29,43,25,0.87,0.675
PU-AC0037-2025-10-06,AC0037,2025-10-06,47,21,0.785,0.662
PU-AC0037-2025-10-13,AC0037,2025-10-13,50,22,0.822,0.534
PU-AC0037-2025-10-20,AC0037,2025-10-20,49,23,0.653,0.743
PU-AC0037-2025-10-27,AC0037,2025-10-27,48,23,0.602,0.42
PU-AC0037-2025-11-03,AC0037,2025-11-03,47,20,0.612,0.613
PU-AC0037-2025-11-10,AC0037,2025-11-10,45,20,0.709,0.802
PU-AC0037-2025-11-17,AC0037,2025-11-17,51,20,0.777,0.831
PU-AC0037-2025-11-24,AC0037,2025-11-24,47,24,0.653,0.531
PU-AC0037-2025-12-01,AC0037,2025-12-01,46,21,0.492,0.597
PU-AC0037-2025-12-08,AC0037,2025-12-08,42,21,0.643,0.61
PU-AC0037-2025-12-15,AC0037,2025-12-15,47,21,0.697,0.649
PU-AC0037-2025-12-22,AC0037,2025-12-22,46,26,0.662,0.408
PU-AC0037-2025-12-29,AC0037,2025-12-29,47,24,0.802,0.695
PU-AC0037-2026-01-05,AC0037,2026-01-05,47,26,0.719,0.665
PU-AC0037-2026-01-12,AC0037,2026-01-12,50,22,0.821,0.515
PU-AC0037-2026-01-19,AC0037,2026-01-19,49,20,0.743,0.694
PU-AC0037-2026-01-26,AC0037,2026-01-26,45,22,0.668,0.816
PU-AC0037-2026-02-02,AC0037,2026-02-02,48,25,0.835,0.863
PU-AC0037-2026-02-09,AC0037,2026-02-09,47,25,0.469,0.612
PU-AC0037-2026-02-16,AC0037,2026-02-16,46,22,0.588,0.89
PU-AC0037-2026-02-23,AC0037,2026-02-23,49,26,0.82,0.813
PU-AC0037-2026-03-02,AC0037,2026-03-02,46,21,0.711,0.549
PU-AC0037-2026-03-09,AC0037,2026-03-09,49,24,0.574,0.678
PU-AC0037-2026-03-16,AC0037,2026-03-16,47,22,0.513,0.734
PU-AC0037-2026-03-23,AC0037,2026-03-23,49,23,0.75,0.806
PU-AC0037-2026-03-30,AC0037,2026-03-30,44,21,0.891,0.668
PU-AC0037-2026-04-06,AC0037,2026-04-06,43,21,0.796,0.74
PU-AC0037-2026-04-13,AC0037,2026-04-13,43,25,0.765,0.569
PU-AC0037-2026-04-20,AC0037,2026-04-20,51,23,0.805,0.621
PU-AC0037-2026-04-27,AC0037,2026-04-27,48,26,0.709,0.788
PU-AC0037-2026-05-04,AC0037,2026-05-04,52,22,0.698,0.852
PU-AC0037-2026-05-11,AC0037,2026-05-11,46,26,0.638,0.737
PU-AC0037-2026-05-18,AC0037,2026-05-18,46,22,0.674,0.645
PU-AC0037-2026-05-25,AC0037,2026-05-25,53,21,0.763,0.88
PU-AC0037-2026-06-01,AC0037,2026-06-01,50,24,0.634,0.776
PU-AC0037-2026-06-08,AC0037,2026-06-08,48,26,0.726,0.623
PU-AC0037-2026-06-15,AC0037,2026-06-15,48,25,0.633,0.667
PU-AC0037-2026-06-22,AC0037,2026-06-22,48,21,0.836,0.502
PU-AC0037-2026-06-29,AC0037,2026-06-29,46,26,1.0,0.499
PU-AC0037-2026-07-06,AC0037,2026-07-06,47,22,0.814,0.605
PU-AC0037-2026-07-13,AC0037,2026-07-13,51,22,0.823,0.723
PU-AC0037-2026-07-20,AC0037,2026-07-20,49,25,0.805,0.722
PU-AC0037-2026-07-27,AC0037,2026-07-27,51,21,0.594,0.476
PU-AC0037-2026-08-03,AC0037,2026-08-03,50,26,0.75,0.725
PU-AC0037-2026-08-10,AC0037,2026-08-10,48,23,0.538,0.438
PU-AC0037-2026-08-17,AC0037,2026-08-17,44,23,0.755,0.548
PU-AC0037-2026-08-24,AC0037,2026-08-24,52,26,0.56,0.707
PU-AC0038-2025-09-01,AC0038,2025-09-01,23,8,0.692,0.637
PU-AC0038-2025-09-08,AC0038,2025-09-08,25,9,0.691,0.67
PU-AC0038-2025-09-15,AC0038,2025-09-15,23,8,0.929,0.784
PU-AC0038-2025-09-22,AC0038,2025-09-22,25,7,0.742,0.679
PU-AC0038-2025-09-29,AC0038,2025-09-29,24,9,0.775,0.573
PU-AC0038-2025-10-06,AC0038,2025-10-06,24,9,0.813,0.849
PU-AC0038-2025-10-13,AC0038,2025-10-13,23,9,0.719,0.832
PU-AC0038-2025-10-20,AC0038,2025-10-20,21,8,0.731,0.694
PU-AC0038-2025-10-27,AC0038,2025-10-27,24,7,0.724,0.503
PU-AC0038-2025-11-03,AC0038,2025-11-03,26,8,0.642,0.53
PU-AC0038-2025-11-10,AC0038,2025-11-10,25,9,0.721,0.555
PU-AC0038-2025-11-17,AC0038,2025-11-17,23,9,0.727,0.784
PU-AC0038-2025-11-24,AC0038,2025-11-24,26,8,0.542,0.601
PU-AC0038-2025-12-01,AC0038,2025-12-01,23,7,0.816,0.678
PU-AC0038-2025-12-08,AC0038,2025-12-08,25,8,0.8,0.493
PU-AC0038-2025-12-15,AC0038,2025-12-15,24,8,0.777,0.58
PU-AC0038-2025-12-22,AC0038,2025-12-22,24,9,0.822,0.675
PU-AC0038-2025-12-29,AC0038,2025-12-29,23,9,0.53,0.602
PU-AC0038-2026-01-05,AC0038,2026-01-05,25,9,0.786,0.531
PU-AC0038-2026-01-12,AC0038,2026-01-12,24,8,0.852,0.883
PU-AC0038-2026-01-19,AC0038,2026-01-19,25,7,0.692,0.809
PU-AC0038-2026-01-26,AC0038,2026-01-26,23,9,0.687,0.634
PU-AC0038-2026-02-02,AC0038,2026-02-02,23,7,0.74,0.466
PU-AC0038-2026-02-09,AC0038,2026-02-09,26,8,0.77,0.639
PU-AC0038-2026-02-16,AC0038,2026-02-16,24,8,0.776,0.501
PU-AC0038-2026-02-23,AC0038,2026-02-23,23,8,0.689,0.961
PU-AC0038-2026-03-02,AC0038,2026-03-02,22,8,0.668,0.709
PU-AC0038-2026-03-09,AC0038,2026-03-09,21,9,0.646,0.924
PU-AC0038-2026-03-16,AC0038,2026-03-16,22,7,0.774,0.462
PU-AC0038-2026-03-23,AC0038,2026-03-23,25,9,0.758,0.664
PU-AC0038-2026-03-30,AC0038,2026-03-30,23,7,0.954,0.621
PU-AC0038-2026-04-06,AC0038,2026-04-06,23,7,1.0,0.607
PU-AC0038-2026-04-13,AC0038,2026-04-13,25,7,0.834,0.496
PU-AC0038-2026-04-20,AC0038,2026-04-20,23,9,0.68,0.762
PU-AC0038-2026-04-27,AC0038,2026-04-27,24,7,0.866,0.534
PU-AC0038-2026-05-04,AC0038,2026-05-04,19,8,0.52,0.675
PU-AC0038-2026-05-11,AC0038,2026-05-11,23,7,0.483,0.816
PU-AC0038-2026-05-18,AC0038,2026-05-18,24,9,0.785,0.307
PU-AC0038-2026-05-25,AC0038,2026-05-25,24,8,0.705,0.776
PU-AC0038-2026-06-01,AC0038,2026-06-01,24,8,0.41,0.532
PU-AC0038-2026-06-08,AC0038,2026-06-08,24,9,0.855,0.312
PU-AC0038-2026-06-15,AC0038,2026-06-15,22,8,0.842,0.335
PU-AC0038-2026-06-22,AC0038,2026-06-22,25,8,0.685,0.635
PU-AC0038-2026-06-29,AC0038,2026-06-29,24,7,0.722,0.586
PU-AC0038-2026-07-06,AC0038,2026-07-06,23,8,0.75,0.487
PU-AC0038-2026-07-13,AC0038,2026-07-13,25,9,0.56,0.699
PU-AC0038-2026-07-20,AC0038,2026-07-20,24,9,0.856,0.753
PU-AC0038-2026-07-27,AC0038,2026-07-27,26,9,0.818,0.195
PU-AC0038-2026-08-03,AC0038,2026-08-03,25,9,0.824,0.643
PU-AC0038-2026-08-10,AC0038,2026-08-10,27,7,0.595,0.774
PU-AC0038-2026-08-17,AC0038,2026-08-17,23,9,0.625,0.683
PU-AC0038-2026-08-24,AC0038,2026-08-24,26,8,0.841,0.85
PU-AC0039-2025-09-01,AC0039,2025-09-01,25,7,0.509,0.703
PU-AC0039-2025-09-08,AC0039,2025-09-08,23,6,0.604,0.403
PU-AC0039-2025-09-15,AC0039,2025-09-15,23,7,0.506,0.65
PU-AC0039-2025-09-22,AC0039,2025-09-22,26,6,0.671,0.673
PU-AC0039-2025-09-29,AC0039,2025-09-29,24,8,0.694,0.67
PU-AC0039-2025-10-06,AC0039,2025-10-06,24,6,0.637,0.527
PU-AC0039-2025-10-13,AC0039,2025-10-13,23,7,0.489,0.62
PU-AC0039-2025-10-20,AC0039,2025-10-20,23,8,0.879,0.709
PU-AC0039-2025-10-27,AC0039,2025-10-27,23,6,0.938,0.565
PU-AC0039-2025-11-03,AC0039,2025-11-03,23,7,0.765,0.812
PU-AC0039-2025-11-10,AC0039,2025-11-10,23,8,0.731,0.535
PU-AC0039-2025-11-17,AC0039,2025-11-17,24,8,0.666,0.662
PU-AC0039-2025-11-24,AC0039,2025-11-24,24,7,0.76,0.78
PU-AC0039-2025-12-01,AC0039,2025-12-01,23,8,0.577,0.66
PU-AC0039-2025-12-08,AC0039,2025-12-08,24,8,0.614,0.531
PU-AC0039-2025-12-15,AC0039,2025-12-15,21,6,0.596,0.877
PU-AC0039-2025-12-22,AC0039,2025-12-22,24,6,0.689,0.718
PU-AC0039-2025-12-29,AC0039,2025-12-29,23,7,0.623,0.654
PU-AC0039-2026-01-05,AC0039,2026-01-05,23,8,0.886,0.577
PU-AC0039-2026-01-12,AC0039,2026-01-12,21,8,0.649,0.76
PU-AC0039-2026-01-19,AC0039,2026-01-19,21,7,0.772,0.464
PU-AC0039-2026-01-26,AC0039,2026-01-26,22,6,0.633,0.434
PU-AC0039-2026-02-02,AC0039,2026-02-02,25,8,0.699,0.597
PU-AC0039-2026-02-09,AC0039,2026-02-09,24,6,1.0,0.535
PU-AC0039-2026-02-16,AC0039,2026-02-16,22,8,0.612,0.384
PU-AC0039-2026-02-23,AC0039,2026-02-23,23,7,0.864,0.729
PU-AC0039-2026-03-02,AC0039,2026-03-02,24,7,0.638,0.438
PU-AC0039-2026-03-09,AC0039,2026-03-09,22,7,0.564,0.479
PU-AC0039-2026-03-16,AC0039,2026-03-16,23,8,0.746,0.47
PU-AC0039-2026-03-23,AC0039,2026-03-23,24,6,0.93,0.797
PU-AC0039-2026-03-30,AC0039,2026-03-30,24,7,0.83,0.604
PU-AC0039-2026-04-06,AC0039,2026-04-06,24,7,0.535,0.695
PU-AC0039-2026-04-13,AC0039,2026-04-13,25,7,0.718,0.51
PU-AC0039-2026-04-20,AC0039,2026-04-20,21,7,0.547,0.751
PU-AC0039-2026-04-27,AC0039,2026-04-27,23,7,0.765,0.486
PU-AC0039-2026-05-04,AC0039,2026-05-04,26,8,0.654,0.651
PU-AC0039-2026-05-11,AC0039,2026-05-11,24,7,0.695,0.521
PU-AC0039-2026-05-18,AC0039,2026-05-18,22,7,0.591,0.592
PU-AC0039-2026-05-25,AC0039,2026-05-25,24,7,0.977,0.858
PU-AC0039-2026-06-01,AC0039,2026-06-01,23,6,0.604,0.47
PU-AC0039-2026-06-08,AC0039,2026-06-08,24,7,0.776,0.723
PU-AC0039-2026-06-15,AC0039,2026-06-15,23,8,0.869,0.751
PU-AC0039-2026-06-22,AC0039,2026-06-22,22,6,0.481,0.444
PU-AC0039-2026-06-29,AC0039,2026-06-29,25,6,0.612,0.528
PU-AC0039-2026-07-06,AC0039,2026-07-06,24,6,0.737,0.723
PU-AC0039-2026-07-13,AC0039,2026-07-13,23,7,0.598,0.52
PU-AC0039-2026-07-20,AC0039,2026-07-20,24,6,0.588,0.481
PU-AC0039-2026-07-27,AC0039,2026-07-27,20,6,0.722,0.593
PU-AC0039-2026-08-03,AC0039,2026-08-03,24,6,0.738,0.901
PU-AC0039-2026-08-10,AC0039,2026-08-10,22,8,0.596,0.724
PU-AC0039-2026-08-17,AC0039,2026-08-17,24,7,0.71,0.716
PU-AC0039-2026-08-24,AC0039,2026-08-24,23,8,0.619,0.75
PU-AC0040-2025-09-01,AC0040,2025-09-01,49,17,0.748,0.659
PU-AC0040-2025-09-08,AC0040,2025-09-08,56,14,0.909,0.737
PU-AC0040-2025-09-15,AC0040,2025-09-15,52,16,0.488,0.942
PU-AC0040-2025-09-22,AC0040,2025-09-22,49,17,0.634,0.647
PU-AC0040-2025-09-29,AC0040,2025-09-29,54,17,0.833,0.564
PU-AC0040-2025-10-06,AC0040,2025-10-06,52,14,0.665,0.695
PU-AC0040-2025-10-13,AC0040,2025-10-13,55,15,0.805,0.72
PU-AC0040-2025-10-20,AC0040,2025-10-20,46,17,0.746,0.665
PU-AC0040-2025-10-27,AC0040,2025-10-27,57,17,0.666,0.652
PU-AC0040-2025-11-03,AC0040,2025-11-03,50,17,0.528,0.533
PU-AC0040-2025-11-10,AC0040,2025-11-10,50,13,0.851,0.653
PU-AC0040-2025-11-17,AC0040,2025-11-17,53,17,0.657,0.522
PU-AC0040-2025-11-24,AC0040,2025-11-24,55,16,0.566,0.447
PU-AC0040-2025-12-01,AC0040,2025-12-01,52,15,0.508,0.953
PU-AC0040-2025-12-08,AC0040,2025-12-08,53,13,0.616,0.831
PU-AC0040-2025-12-15,AC0040,2025-12-15,49,13,0.496,0.742
PU-AC0040-2025-12-22,AC0040,2025-12-22,52,18,0.805,0.98
PU-AC0040-2025-12-29,AC0040,2025-12-29,56,15,0.589,0.532
PU-AC0040-2026-01-05,AC0040,2026-01-05,50,14,0.473,0.544
PU-AC0040-2026-01-12,AC0040,2026-01-12,49,15,0.831,0.692
PU-AC0040-2026-01-19,AC0040,2026-01-19,49,15,0.65,0.606
PU-AC0040-2026-01-26,AC0040,2026-01-26,58,14,0.589,0.548
PU-AC0040-2026-02-02,AC0040,2026-02-02,52,16,0.847,0.865
PU-AC0040-2026-02-09,AC0040,2026-02-09,55,15,0.787,0.513
PU-AC0040-2026-02-16,AC0040,2026-02-16,52,14,0.641,0.621
PU-AC0040-2026-02-23,AC0040,2026-02-23,53,14,0.702,0.738
